PIA,2015,1,362,4918
PIA,2015,11,446,965
PIA,2015,12,457,620
PIA,2015,2,326,4701
PIA,2015,3,446,2424
PIA,2015,4,410,-166
PIA,2015,5,453,549
PIA,2015,6,375,2200
PIA,2015,7,441,899
PIA,2015,8,459,-649
PIA,2015,9,474,-901
PIB,2015,1,53,25
PIB,2015,11,51,-144
PIB,2015,12,53,-460
PIB,2015,2,48,508
PIB,2015,3,53,599
PIB,2015,4,51,397
PIB,2015,5,52,1613
PIB,2015,6,52,1060
PIB,2015,7,54,-399
PIB,2015,8,51,-288
PIB,2015,9,52,-646
PIH,2015,1,61,182
PIH,2015,11,53,134
PIH,2015,12,55,479
PIH,2015,2,52,-112
PIH,2015,3,58,-89
PIH,2015,4,56,-191
PIH,2015,5,57,-59
PIH,2015,6,56,-200
PIH,2015,7,58,-222
PIH,2015,8,70,-60
PIH,2015,9,76,-245
PIT,2015,1,2082,14030
PIT,2015,11,2167,-616
PIT,2015,12,2106,9732
PIT,2015,2,1944,15501
PIT,2015,3,2324,9315
PIT,2015,4,2111,2582
PIT,2015,5,2335,8893
PIT,2015,6,2310,24756
PIT,2015,7,2364,16795
PIT,2015,8,2278,16447
PIT,2015,9,2074,-1980
PLN,2015,1,53,397
PLN,2015,11,61,244
PLN,2015,12,61,121
PLN,2015,2,49,1258
PLN,2015,3,53,620
PLN,2015,4,52,332
PLN,2015,5,62,137
PLN,2015,6,86,-12
PLN,2015,7,120,1091
PLN,2015,8,93,757
PLN,2015,9,60,257
PNS,2015,1,630,4023
PNS,2015,11,455,830
PNS,2015,12,488,2796
PNS,2015,2,569,3806
PNS,2015,3,620,4112
PNS,2015,4,623,2885
PNS,2015,5,512,3241
PNS,2015,6,692,5559
PNS,2015,7,747,3322
PNS,2015,8,687,4119
PNS,2015,9,485,164
PPG,2015,1,10,8
PPG,2015,11,9,200
PPG,2015,12,10,182
PPG,2015,2,8,-24
PPG,2015,3,9,625
PPG,2015,4,8,33
PPG,2015,5,9,6
PPG,2015,6,11,-62
PPG,2015,7,14,-117
PPG,2015,8,11,-34
PPG,2015,9,8,-25
PSC,2015,1,180,2352
PSC,2015,11,290,589
PSC,2015,12,296,1934
PSC,2015,2,160,1525
PSC,2015,3,208,-538
PSC,2015,4,203,422
PSC,2015,5,186,-304
PSC,2015,6,200,1478
PSC,2015,7,265,1691
PSC,2015,8,238,1054
PSC,2015,9,202,-157
PSE,2015,1,71,-64
PSE,2015,11,64,164
PSE,2015,12,83,1768
PSE,2015,2,56,351
PSE,2015,3,60,503
